column,value,count
adr,115.25,1
adr,99.21,1
adr,70.38,1
adr,198.5,1
adr,121.47,1
adr,154.29,1
adr,208.9,1
adr,79.85,1
adr,54.75,1
adr,281.0,1
adr,108.5,1
adr,122.45,1
adr,110.59,1
adr,109.4,1
adr,165.6,1
adr,88.86,1
adr,101.03,1
adr,93.16,1
adr,95.38,1
adr,67.24,1
adr,59.4,1
adr,116.6,1
adr,99.43,1
adr,204.5,1
adr,163.33,1
adr,183.6,1
adr,36.86,1
adr,110.31,1
adr,65.19,1
adr,332.57,1
adr,195.5,1
adr,39.93,1
adr,197.82,1
adr,143.6,1
adr,85.4,1
adr,30.5,1
adr,100.58,1
adr,66.13,1
adr,146.95,1
adr,107.67,1
adr,59.32,1
adr,27.6,1
adr,161.86,1
adr,245.67,1
adr,116.15,1
adr,107.92,1
adr,203.0,1
adr,103.85,1
adr,58.2,1
adr,86.7,1
adr,74.67,1
adr,36.55,1
adr,233.6,1
adr,196.5,1
adr,70.2,1
adr,113.14,1
adr,158.2,1
adr,152.7,1
adr,110.84,1
adr,222.3,1
adr,37.01,1
adr,96.05,1
adr,94.37,1
adr,164.13,1
adr,67.6,1
adr,63.36,1
adr,146.38,1
adr,195.33,1
adr,78.53,1
adr,246.55,1
adr,160.98,1
adr,121.75,1
adr,189.33,1
adr,99.1,1
adr,84.5,1
adr,249.63,1
adr,104.2,1
adr,136.43,1
adr,110.6,1
adr,183.15,1
adr,81.88,1
adr,145.24,1
adr,144.38,1
adr,129.5,1
adr,67.85,1
adr,111.5,1
adr,63.42,1
adr,229.33,1
adr,50.15,1
adr,148.3,1
adr,101.25,1
adr,46.22,1
adr,129.96,1
adr,308.4,1
adr,167.14,1
adr,26.26,1
adr,78.4,1
adr,129.88,1
adr,108.04,1
adr,135.58,1
adr,140.8,1
adr,68.47,1
adr,94.86,1
adr,287.5,1
adr,148.1,1
adr,97.7,1
adr,87.04,1
adr,60.8,1
adr,112.45,1
adr,122.86,1
adr,167.45,1
adr,76.83,1
adr,79.48,1
adr,94.88,1
adr,114.04,1
adr,81.62,1
adr,117.74,1
adr,154.4,1
adr,71.6,1
adr,127.45,1
adr,162.15,1
adr,119.28,1
adr,52.55,1
adr,289.8,1
adr,189.5,1
adr,112.42,1
adr,96.53,1
adr,113.3,1
adr,106.14,1
adr,144.5,1
adr,62.1,1
adr,139.95,1
adr,110.33,1
adr,38.92,1
adr,66.28,1
adr,253.33,1
adr,107.29,1
adr,83.58,1
adr,81.3,1
adr,74.53,1
adr,34.82,1
adr,142.26,1
adr,31.21,1
adr,78.33,1
adr,73.75,1
adr,190.6,1
adr,137.85,1
adr,133.76,1
adr,108.34,1
adr,50.2,1
adr,113.48,1
adr,328.0,1
adr,140.7,1
adr,170.9,1
adr,251.0,1
adr,76.19,1
adr,92.95,1
adr,28.8,1
adr,93.22,1
adr,152.33,1
adr,66.18,1
adr,74.6,1
adr,90.2,1
adr,63.03,1
adr,77.83,1
adr,124.67,1
adr,100.05,1
adr,154.16,1
adr,265.83,1
adr,82.08,1
adr,147.86,1
adr,186.3,1
adr,191.57,1
required_car_parking_spaces,0,9147
required_car_parking_spaces,1,618
required_car_parking_spaces,2,1
total_of_special_requests,0,5758
total_of_special_requests,1,2721
total_of_special_requests,2,1032
total_of_special_requests,3,216
total_of_special_requests,4,36
total_of_special_requests,5,3
reservation_status,1,6193
reservation_status,0,3477
reservation_status,2,96
reservation_status_date,2015-10-21 00:00:00,117
reservation_status_date,2015-07-06 00:00:00,75
reservation_status_date,2016-11-25 00:00:00,73
reservation_status_date,2015-01-01 00:00:00,56
reservation_status_date,2016-01-18 00:00:00,47
reservation_status_date,2016-12-07 00:00:00,38
reservation_status_date,2015-12-18 00:00:00,35
reservation_status_date,2015-07-02 00:00:00,34
reservation_status_date,2016-02-09 00:00:00,33
reservation_status_date,2016-03-15 00:00:00,32
reservation_status_date,2016-04-04 00:00:00,31
reservation_status_date,2017-01-24 00:00:00,30
reservation_status_date,2016-01-19 00:00:00,29
reservation_status_date,2016-12-13 00:00:00,28
reservation_status_date,2017-01-19 00:00:00,28
reservation_status_date,2015-12-08 00:00:00,28
reservation_status_date,2017-02-24 00:00:00,27
reservation_status_date,2016-11-21 00:00:00,26
reservation_status_date,2016-11-06 00:00:00,25
reservation_status_date,2016-02-14 00:00:00,25
reservation_status_date,2017-02-28 00:00:00,25
reservation_status_date,2016-03-21 00:00:00,25
reservation_status_date,2016-05-29 00:00:00,25
reservation_status_date,2017-01-18 00:00:00,24
reservation_status_date,2016-03-27 00:00:00,24
reservation_status_date,2016-10-21 00:00:00,24
reservation_status_date,2016-09-20 00:00:00,24
reservation_status_date,2016-06-26 00:00:00,24
reservation_status_date,2017-02-02 00:00:00,24
reservation_status_date,2017-04-21 00:00:00,23
reservation_status_date,2016-10-13 00:00:00,23
reservation_status_date,2016-03-14 00:00:00,23
reservation_status_date,2016-06-02 00:00:00,23
reservation_status_date,2015-10-28 00:00:00,23
reservation_status_date,2015-10-19 00:00:00,23
reservation_status_date,2017-01-20 00:00:00,22
reservation_status_date,2016-12-11 00:00:00,22
reservation_status_date,2016-04-03 00:00:00,22
reservation_status_date,2015-11-17 00:00:00,22
reservation_status_date,2016-09-25 00:00:00,22
reservation_status_date,2017-01-02 00:00:00,22
reservation_status_date,2016-04-27 00:00:00,22
reservation_status_date,2017-05-05 00:00:00,22
reservation_status_date,2017-04-23 00:00:00,21
reservation_status_date,2017-02-09 00:00:00,21
reservation_status_date,2016-10-14 00:00:00,21
reservation_status_date,2017-03-01 00:00:00,21
reservation_status_date,2017-06-06 00:00:00,21
reservation_status_date,2016-02-10 00:00:00,21
reservation_status_date,2015-08-21 00:00:00,21
reservation_status_date,2015-11-16 00:00:00,21
reservation_status_date,2016-06-20 00:00:00,21
reservation_status_date,2016-07-13 00:00:00,21
reservation_status_date,2017-01-10 00:00:00,20
reservation_status_date,2017-05-11 00:00:00,20
reservation_status_date,2016-08-08 00:00:00,20
reservation_status_date,2016-03-31 00:00:00,20
reservation_status_date,2017-02-13 00:00:00,20
reservation_status_date,2016-11-10 00:00:00,20
reservation_status_date,2017-02-15 00:00:00,20
reservation_status_date,2016-10-07 00:00:00,20
reservation_status_date,2017-02-17 00:00:00,20
reservation_status_date,2016-01-22 00:00:00,20
reservation_status_date,2016-05-12 00:00:00,20
reservation_status_date,2017-05-25 00:00:00,20
reservation_status_date,2017-03-09 00:00:00,19
reservation_status_date,2017-01-06 00:00:00,19
reservation_status_date,2016-07-21 00:00:00,19
reservation_status_date,2016-02-23 00:00:00,19
reservation_status_date,2015-09-17 00:00:00,19
reservation_status_date,2016-05-22 00:00:00,19
reservation_status_date,2016-08-18 00:00:00,19
reservation_status_date,2017-02-06 00:00:00,19
reservation_status_date,2016-04-17 00:00:00,19
reservation_status_date,2016-09-16 00:00:00,19
reservation_status_date,2015-09-24 00:00:00,19
reservation_status_date,2016-05-16 00:00:00,19
reservation_status_date,2016-07-24 00:00:00,19
reservation_status_date,2016-11-24 00:00:00,19
reservation_status_date,2016-05-06 00:00:00,19
reservation_status_date,2014-10-17 00:00:00,19
reservation_status_date,2017-04-10 00:00:00,19
reservation_status_date,2016-03-18 00:00:00,19
reservation_status_date,2017-03-12 00:00:00,19
reservation_status_date,2017-04-25 00:00:00,18
reservation_status_date,2017-01-11 00:00:00,18
reservation_status_date,2016-09-30 00:00:00,18
reservation_status_date,2016-10-17 00:00:00,18
reservation_status_date,2016-04-06 00:00:00,18
reservation_status_date,2016-09-26 00:00:00,18
reservation_status_date,2017-03-02 00:00:00,18
reservation_status_date,2016-04-13 00:00:00,18
reservation_status_date,2016-05-20 00:00:00,18
reservation_status_date,2017-02-23 00:00:00,18
reservation_status_date,2016-12-21 00:00:00,18
reservation_status_date,2016-02-27 00:00:00,18
reservation_status_date,2017-05-03 00:00:00,18
reservation_status_date,2017-07-06 00:00:00,18
reservation_status_date,2015-10-12 00:00:00,18
reservation_status_date,2017-07-04 00:00:00,18
reservation_status_date,2017-02-12 00:00:00,18
reservation_status_date,2016-03-22 00:00:00,18
reservation_status_date,2016-08-01 00:00:00,18
reservation_status_date,2017-03-06 00:00:00,18
reservation_status_date,2016-05-10 00:00:00,18
reservation_status_date,2017-01-12 00:00:00,18
reservation_status_date,2016-06-13 00:00:00,18
reservation_status_date,2017-05-28 00:00:00,18
reservation_status_date,2016-01-08 00:00:00,18
reservation_status_date,2016-09-13 00:00:00,18
reservation_status_date,2016-04-28 00:00:00,18
reservation_status_date,2017-04-19 00:00:00,17
reservation_status_date,2016-09-19 00:00:00,17
reservation_status_date,2017-04-09 00:00:00,17
reservation_status_date,2017-02-16 00:00:00,17
reservation_status_date,2017-05-23 00:00:00,17
reservation_status_date,2017-05-02 00:00:00,17
reservation_status_date,2016-02-03 00:00:00,17
reservation_status_date,2016-02-29 00:00:00,17
reservation_status_date,2016-10-30 00:00:00,17
reservation_status_date,2016-09-06 00:00:00,17
reservation_status_date,2016-02-28 00:00:00,17
reservation_status_date,2016-01-02 00:00:00,17
reservation_status_date,2017-01-26 00:00:00,17
reservation_status_date,2017-02-21 00:00:00,17
reservation_status_date,2017-05-14 00:00:00,17
reservation_status_date,2017-04-17 00:00:00,17
reservation_status_date,2017-02-05 00:00:00,17
reservation_status_date,2016-03-06 00:00:00,17
reservation_status_date,2016-12-12 00:00:00,17
reservation_status_date,2016-12-04 00:00:00,17
reservation_status_date,2017-04-15 00:00:00,17
reservation_status_date,2016-11-12 00:00:00,17
reservation_status_date,2017-01-15 00:00:00,17
reservation_status_date,2017-03-26 00:00:00,17
reservation_status_date,2017-08-24 00:00:00,17
reservation_status_date,2017-04-05 00:00:00,17
reservation_status_date,2016-12-09 00:00:00,17
reservation_status_date,2016-10-16 00:00:00,17
reservation_status_date,2016-09-22 00:00:00,17
reservation_status_date,2016-05-26 00:00:00,17
reservation_status_date,2017-07-18 00:00:00,17
reservation_status_date,2017-02-26 00:00:00,17
reservation_status_date,2016-01-03 00:00:00,17
reservation_status_date,2016-04-25 00:00:00,17
reservation_status_date,2015-10-09 00:00:00,17
reservation_status_date,2017-06-11 00:00:00,16
reservation_status_date,2016-02-05 00:00:00,16
reservation_status_date,2016-08-17 00:00:00,16
reservation_status_date,2016-10-12 00:00:00,16
reservation_status_date,2016-11-23 00:00:00,16
reservation_status_date,2015-10-01 00:00:00,16
reservation_status_date,2017-06-25 00:00:00,16
reservation_status_date,2017-05-10 00:00:00,16
reservation_status_date,2017-07-10 00:00:00,16
reservation_status_date,2016-02-26 00:00:00,16
reservation_status_date,2015-10-10 00:00:00,16
reservation_status_date,2016-03-09 00:00:00,16
reservation_status_date,2017-05-29 00:00:00,16
reservation_status_date,2017-02-03 00:00:00,16
reservation_status_date,2015-09-09 00:00:00,16
reservation_status_date,2017-03-08 00:00:00,16
reservation_status_date,2016-05-03 00:00:00,16
reservation_status_date,2016-10-06 00:00:00,16
reservation_status_date,2016-05-23 00:00:00,16
reservation_status_date,2016-03-28 00:00:00,16
reservation_status_date,2016-09-02 00:00:00,16
reservation_status_date,2016-05-04 00:00:00,16
reservation_status_date,2016-07-30 00:00:00,16
reservation_status_date,2016-10-02 00:00:00,16
reservation_status_date,2016-11-14 00:00:00,16
reservation_status_date,2017-02-20 00:00:00,16
reservation_status_date,2016-09-23 00:00:00,16
reservation_status_date,2016-02-22 00:00:00,16
reservation_status_date,2016-05-02 00:00:00,16
reservation_status_date,2017-05-15 00:00:00,16
reservation_status_date,2016-01-05 00:00:00,16
reservation_status_date,2016-10-10 00:00:00,16
reservation_status_date,2015-08-17 00:00:00,15
reservation_status_date,2015-08-11 00:00:00,15
reservation_status_date,2016-04-15 00:00:00,15
reservation_status_date,2017-07-11 00:00:00,15
reservation_status_date,2016-04-07 00:00:00,15
reservation_status_date,2016-04-16 00:00:00,15
reservation_status_date,2016-10-29 00:00:00,15
reservation_status_date,2016-01-01 00:00:00,15
reservation_status_date,2016-02-25 00:00:00,15
reservation_status_date,2017-08-13 00:00:00,15
reservation_status_date,2016-10-23 00:00:00,15
reservation_status_date,2015-09-28 00:00:00,15
reservation_status_date,2016-03-07 00:00:00,15
reservation_status_date,2017-05-07 00:00:00,15
reservation_status_date,2016-08-11 00:00:00,15
reservation_status_date,2017-04-11 00:00:00,15
reservation_status_date,2017-03-27 00:00:00,15
reservation_status_date,2016-05-19 00:00:00,15
reservation_status_date,2016-10-09 00:00:00,15
reservation_status_date,2016-08-15 00:00:00,15
reservation_status_date,2017-03-23 00:00:00,15
reservation_status_date,2016-05-25 00:00:00,15
reservation_status_date,2016-09-29 00:00:00,15
reservation_status_date,2017-07-15 00:00:00,15
reservation_status_date,2016-09-05 00:00:00,15
reservation_status_date,2016-12-27 00:00:00,15
reservation_status_date,2015-08-16 00:00:00,15
reservation_status_date,2016-01-06 00:00:00,15
reservation_status_date,2015-10-18 00:00:00,15
reservation_status_date,2017-01-23 00:00:00,15
reservation_status_date,2017-04-02 00:00:00,15
reservation_status_date,2016-08-06 00:00:00,15
reservation_status_date,2016-09-21 00:00:00,15
reservation_status_date,2017-08-17 00:00:00,15
reservation_status_date,2017-05-08 00:00:00,15
reservation_status_date,2016-02-15 00:00:00,15
reservation_status_date,2015-10-07 00:00:00,15
reservation_status_date,2016-10-03 00:00:00,15
reservation_status_date,2015-10-13 00:00:00,15
reservation_status_date,2016-04-29 00:00:00,15
reservation_status_date,2016-10-20 00:00:00,15
reservation_status_date,2016-07-05 00:00:00,14
reservation_status_date,2015-09-08 00:00:00,14
reservation_status_date,2016-07-20 00:00:00,14
reservation_status_date,2016-05-17 00:00:00,14
reservation_status_date,2017-07-29 00:00:00,14
reservation_status_date,2016-04-18 00:00:00,14
reservation_status_date,2015-10-31 00:00:00,14
reservation_status_date,2016-08-29 00:00:00,14
reservation_status_date,2017-04-01 00:00:00,14
reservation_status_date,2016-11-13 00:00:00,14
reservation_status_date,2016-11-27 00:00:00,14
reservation_status_date,2016-02-24 00:00:00,14
reservation_status_date,2017-05-09 00:00:00,14
reservation_status_date,2015-09-16 00:00:00,14
reservation_status_date,2016-03-12 00:00:00,14
reservation_status_date,2017-06-05 00:00:00,14
reservation_status_date,2016-12-29 00:00:00,14
reservation_status_date,2017-02-10 00:00:00,14
reservation_status_date,2015-09-15 00:00:00,14
reservation_status_date,2016-11-07 00:00:00,14
reservation_status_date,2015-07-23 00:00:00,14
reservation_status_date,2016-06-17 00:00:00,14
reservation_status_date,2016-03-17 00:00:00,14
reservation_status_date,2016-07-08 00:00:00,14
reservation_status_date,2016-08-22 00:00:00,14
reservation_status_date,2016-04-11 00:00:00,14
reservation_status_date,2016-06-15 00:00:00,14
reservation_status_date,2017-04-06 00:00:00,14
reservation_status_date,2017-03-20 00:00:00,14
reservation_status_date,2016-09-10 00:00:00,14
reservation_status_date,2017-03-24 00:00:00,14
reservation_status_date,2016-08-14 00:00:00,14
reservation_status_date,2016-06-28 00:00:00,14
reservation_status_date,2016-08-19 00:00:00,14
reservation_status_date,2017-03-16 00:00:00,14
reservation_status_date,2016-08-31 00:00:00,14
reservation_status_date,2016-10-28 00:00:00,14
reservation_status_date,2016-03-04 00:00:00,14
reservation_status_date,2017-06-09 00:00:00,14
reservation_status_date,2016-08-28 00:00:00,14
reservation_status_date,2016-05-30 00:00:00,14
reservation_status_date,2017-08-23 00:00:00,14
reservation_status_date,2017-04-28 00:00:00,14
reservation_status_date,2016-08-09 00:00:00,14
reservation_status_date,2016-10-27 00:00:00,14
reservation_status_date,2017-01-03 00:00:00,14
reservation_status_date,2015-11-11 00:00:00,14
reservation_status_date,2016-07-29 00:00:00,14
reservation_status_date,2016-11-28 00:00:00,14
reservation_status_date,2015-09-11 00:00:00,13
reservation_status_date,2016-06-06 00:00:00,13
reservation_status_date,2016-11-04 00:00:00,13
reservation_status_date,2016-11-30 00:00:00,13
reservation_status_date,2017-03-13 00:00:00,13
reservation_status_date,2016-03-01 00:00:00,13
reservation_status_date,2016-11-05 00:00:00,13
reservation_status_date,2016-06-27 00:00:00,13
reservation_status_date,2016-01-21 00:00:00,13
reservation_status_date,2017-01-27 00:00:00,13
reservation_status_date,2015-09-30 00:00:00,13
reservation_status_date,2016-06-24 00:00:00,13
reservation_status_date,2016-07-11 00:00:00,13
reservation_status_date,2017-06-27 00:00:00,13
reservation_status_date,2017-01-25 00:00:00,13
reservation_status_date,2016-02-01 00:00:00,13
reservation_status_date,2017-05-21 00:00:00,13
reservation_status_date,2015-09-19 00:00:00,13
reservation_status_date,2016-06-12 00:00:00,13
reservation_status_date,2015-09-13 00:00:00,13
reservation_status_date,2017-04-20 00:00:00,13
reservation_status_date,2015-10-22 00:00:00,13
reservation_status_date,2017-04-12 00:00:00,13
reservation_status_date,2015-12-02 00:00:00,13
reservation_status_date,2016-05-09 00:00:00,13
reservation_status_date,2016-08-24 00:00:00,13
reservation_status_date,2016-09-08 00:00:00,13
reservation_status_date,2015-12-29 00:00:00,13
reservation_status_date,2015-10-11 00:00:00,13
reservation_status_date,2016-07-18 00:00:00,13
reservation_status_date,2017-04-29 00:00:00,13
reservation_status_date,2017-04-07 00:00:00,13
reservation_status_date,2016-03-16 00:00:00,13
reservation_status_date,2016-05-15 00:00:00,13
reservation_status_date,2016-03-11 00:00:00,13
reservation_status_date,2017-03-14 00:00:00,13
reservation_status_date,2016-03-30 00:00:00,13
reservation_status_date,2017-08-28 00:00:00,13
reservation_status_date,2016-05-05 00:00:00,13
reservation_status_date,2017-05-26 00:00:00,13
reservation_status_date,2016-05-08 00:00:00,13
reservation_status_date,2017-01-31 00:00:00,13
reservation_status_date,2017-06-10 00:00:00,13
reservation_status_date,2017-07-03 00:00:00,13
reservation_status_date,2016-03-02 00:00:00,13
reservation_status_date,2015-09-21 00:00:00,13
reservation_status_date,2017-03-19 00:00:00,13
reservation_status_date,2015-10-14 00:00:00,13
reservation_status_date,2016-08-10 00:00:00,13
reservation_status_date,2017-01-04 00:00:00,13
reservation_status_date,2017-03-31 00:00:00,13
reservation_status_date,2016-07-12 00:00:00,13
reservation_status_date,2017-03-07 00:00:00,13
reservation_status_date,2016-06-30 00:00:00,13
reservation_status_date,2016-09-18 00:00:00,13
reservation_status_date,2015-12-23 00:00:00,13
reservation_status_date,2017-04-16 00:00:00,13
reservation_status_date,2017-05-01 00:00:00,13
reservation_status_date,2016-03-10 00:00:00,13
reservation_status_date,2017-07-19 00:00:00,13
reservation_status_date,2015-11-27 00:00:00,13
reservation_status_date,2016-07-09 00:00:00,13
reservation_status_date,2017-04-27 00:00:00,13
reservation_status_date,2016-06-10 00:00:00,13
reservation_status_date,2015-09-14 00:00:00,13
reservation_status_date,2017-06-28 00:00:00,13
reservation_status_date,2015-11-22 00:00:00,13
reservation_status_date,2016-03-20 00:00:00,12
reservation_status_date,2017-07-21 00:00:00,12
reservation_status_date,2015-09-18 00:00:00,12
reservation_status_date,2016-08-03 00:00:00,12
reservation_status_date,2017-06-22 00:00:00,12
reservation_status_date,2015-01-21 00:00:00,12
reservation_status_date,2017-08-27 00:00:00,12
reservation_status_date,2015-09-22 00:00:00,12
reservation_status_date,2016-12-28 00:00:00,12
reservation_status_date,2017-06-15 00:00:00,12
reservation_status_date,2017-08-03 00:00:00,12
reservation_status_date,2016-11-16 00:00:00,12
reservation_status_date,2016-03-29 00:00:00,12
reservation_status_date,2017-07-16 00:00:00,12
reservation_status_date,2015-10-05 00:00:00,12
reservation_status_date,2017-03-28 00:00:00,12
reservation_status_date,2017-05-04 00:00:00,12
reservation_status_date,2016-07-14 00:00:00,12
reservation_status_date,2017-03-21 00:00:00,12
reservation_status_date,2016-06-08 00:00:00,12
reservation_status_date,2016-07-01 00:00:00,12
reservation_status_date,2016-11-01 00:00:00,12
reservation_status_date,2017-04-04 00:00:00,12
reservation_status_date,2015-08-19 00:00:00,12
reservation_status_date,2015-10-23 00:00:00,12
reservation_status_date,2015-11-15 00:00:00,12
reservation_status_date,2017-04-22 00:00:00,12
reservation_status_date,2016-06-23 00:00:00,12
reservation_status_date,2016-07-22 00:00:00,12
reservation_status_date,2017-02-14 00:00:00,12
reservation_status_date,2016-01-17 00:00:00,12
reservation_status_date,2017-01-09 00:00:00,12
reservation_status_date,2016-11-19 00:00:00,12
reservation_status_date,2016-11-20 00:00:00,12
reservation_status_date,2017-07-02 00:00:00,12
reservation_status_date,2016-10-04 00:00:00,12
reservation_status_date,2016-11-02 00:00:00,12
reservation_status_date,2017-07-12 00:00:00,12
reservation_status_date,2017-07-13 00:00:00,12
reservation_status_date,2016-04-09 00:00:00,12
reservation_status_date,2016-07-28 00:00:00,12
reservation_status_date,2017-08-04 00:00:00,12
reservation_status_date,2016-11-18 00:00:00,12
reservation_status_date,2015-10-03 00:00:00,12
reservation_status_date,2016-07-17 00:00:00,12
reservation_status_date,2016-03-24 00:00:00,12
reservation_status_date,2016-04-05 00:00:00,12
reservation_status_date,2017-06-23 00:00:00,12
reservation_status_date,2017-07-30 00:00:00,12
reservation_status_date,2016-03-08 00:00:00,12
reservation_status_date,2016-09-14 00:00:00,11
reservation_status_date,2016-09-15 00:00:00,11
reservation_status_date,2016-04-30 00:00:00,11
reservation_status_date,2016-06-21 00:00:00,11
reservation_status_date,2016-07-25 00:00:00,11
reservation_status_date,2016-06-29 00:00:00,11
reservation_status_date,2017-08-20 00:00:00,11
reservation_status_date,2017-02-01 00:00:00,11
reservation_status_date,2016-04-24 00:00:00,11
reservation_status_date,2016-04-26 00:00:00,11
reservation_status_date,2017-01-30 00:00:00,11
reservation_status_date,2017-06-18 00:00:00,11
reservation_status_date,2016-08-16 00:00:00,11
reservation_status_date,2016-09-27 00:00:00,11
reservation_status_date,2017-04-08 00:00:00,11
reservation_status_date,2017-06-30 00:00:00,11
reservation_status_date,2015-07-03 00:00:00,11
reservation_status_date,2016-09-12 00:00:00,11
reservation_status_date,2016-03-26 00:00:00,11
reservation_status_date,2015-12-09 00:00:00,11
reservation_status_date,2017-07-26 00:00:00,11
reservation_status_date,2016-06-07 00:00:00,11
reservation_status_date,2017-01-21 00:00:00,11
reservation_status_date,2017-03-29 00:00:00,11
reservation_status_date,2015-11-14 00:00:00,11
reservation_status_date,2015-07-24 00:00:00,11
reservation_status_date,2016-04-08 00:00:00,11
reservation_status_date,2016-10-05 00:00:00,11
reservation_status_date,2016-12-08 00:00:00,11
reservation_status_date,2017-05-18 00:00:00,11
reservation_status_date,2017-07-08 00:00:00,11
reservation_status_date,2016-04-12 00:00:00,11
reservation_status_date,2016-07-19 00:00:00,11
reservation_status_date,2016-02-18 00:00:00,11
reservation_status_date,2017-08-12 00:00:00,11
reservation_status_date,2016-04-20 00:00:00,11
reservation_status_date,2016-09-01 00:00:00,11
reservation_status_date,2016-11-11 00:00:00,11
reservation_status_date,2017-03-17 00:00:00,11
reservation_status_date,2017-02-04 00:00:00,11
reservation_status_date,2016-06-03 00:00:00,11
reservation_status_date,2016-03-05 00:00:00,11
reservation_status_date,2015-08-28 00:00:00,11
reservation_status_date,2017-05-24 00:00:00,11
reservation_status_date,2016-03-23 00:00:00,11
reservation_status_date,2015-11-26 00:00:00,11
reservation_status_date,2017-01-05 00:00:00,11
reservation_status_date,2017-07-23 00:00:00,11
reservation_status_date,2017-07-14 00:00:00,11
reservation_status_date,2015-09-04 00:00:00,11
reservation_status_date,2017-05-17 00:00:00,11
reservation_status_date,2015-11-30 00:00:00,10
reservation_status_date,2017-02-25 00:00:00,10
reservation_status_date,2017-06-17 00:00:00,10
reservation_status_date,2016-08-13 00:00:00,10
reservation_status_date,2016-10-22 00:00:00,10
reservation_status_date,2016-09-28 00:00:00,10
reservation_status_date,2017-05-13 00:00:00,10
reservation_status_date,2015-11-09 00:00:00,10
reservation_status_date,2016-02-19 00:00:00,10
reservation_status_date,2015-10-16 00:00:00,10
reservation_status_date,2016-05-21 00:00:00,10
reservation_status_date,2016-05-13 00:00:00,10
reservation_status_date,2016-12-10 00:00:00,10
reservation_status_date,2017-04-03 00:00:00,10
reservation_status_date,2016-12-02 00:00:00,10
reservation_status_date,2016-05-14 00:00:00,10
reservation_status_date,2017-03-15 00:00:00,10
reservation_status_date,2015-07-31 00:00:00,10
reservation_status_date,2016-02-07 00:00:00,10
reservation_status_date,2017-05-31 00:00:00,10
reservation_status_date,2015-08-13 00:00:00,10
reservation_status_date,2016-08-20 00:00:00,10
reservation_status_date,2016-04-22 00:00:00,10
reservation_status_date,2016-11-15 00:00:00,10
reservation_status_date,2016-11-22 00:00:00,10
reservation_status_date,2016-06-05 00:00:00,10
reservation_status_date,2017-08-10 00:00:00,10
reservation_status_date,2016-04-10 00:00:00,10
reservation_status_date,2016-09-07 00:00:00,10
reservation_status_date,2017-02-08 00:00:00,10
reservation_status_date,2017-02-18 00:00:00,10
reservation_status_date,2017-08-29 00:00:00,10
reservation_status_date,2016-04-21 00:00:00,10
reservation_status_date,2016-07-26 00:00:00,10
reservation_status_date,2017-06-03 00:00:00,10
reservation_status_date,2016-05-31 00:00:00,10
reservation_status_date,2016-08-12 00:00:00,10
reservation_status_date,2017-03-18 00:00:00,10
reservation_status_date,2016-08-26 00:00:00,10
reservation_status_date,2015-10-30 00:00:00,10
reservation_status_date,2017-07-09 00:00:00,10
reservation_status_date,2015-12-10 00:00:00,10
reservation_status_date,2016-06-14 00:00:00,10
reservation_status_date,2016-09-11 00:00:00,10
reservation_status_date,2015-07-09 00:00:00,10
reservation_status_date,2016-12-03 00:00:00,10
reservation_status_date,2017-04-14 00:00:00,10
reservation_status_date,2016-03-13 00:00:00,10
reservation_status_date,2016-02-17 00:00:00,10
reservation_status_date,2017-06-12 00:00:00,10
reservation_status_date,2017-06-20 00:00:00,10
reservation_status_date,2016-10-19 00:00:00,10
reservation_status_date,2017-06-04 00:00:00,10
reservation_status_date,2017-08-09 00:00:00,10
reservation_status_date,2015-07-30 00:00:00,10
reservation_status_date,2016-08-25 00:00:00,10
reservation_status_date,2017-06-08 00:00:00,10
reservation_status_date,2016-01-28 00:00:00,10
reservation_status_date,2016-10-31 00:00:00,10
reservation_status_date,2017-03-11 00:00:00,9
reservation_status_date,2016-07-02 00:00:00,9
reservation_status_date,2015-09-12 00:00:00,9
reservation_status_date,2015-08-10 00:00:00,9
reservation_status_date,2017-02-19 00:00:00,9
reservation_status_date,2016-10-26 00:00:00,9
reservation_status_date,2016-01-16 00:00:00,9
reservation_status_date,2015-12-30 00:00:00,9
reservation_status_date,2016-10-25 00:00:00,9
reservation_status_date,2017-03-10 00:00:00,9
reservation_status_date,2017-04-18 00:00:00,9
reservation_status_date,2016-01-11 00:00:00,9
reservation_status_date,2017-08-14 00:00:00,9
reservation_status_date,2017-06-24 00:00:00,9
reservation_status_date,2016-04-23 00:00:00,9
reservation_status_date,2015-09-25 00:00:00,9
reservation_status_date,2016-01-27 00:00:00,9
reservation_status_date,2017-08-18 00:00:00,9
reservation_status_date,2016-12-22 00:00:00,9
reservation_status_date,2017-05-22 00:00:00,9
reservation_status_date,2017-07-22 00:00:00,9
reservation_status_date,2016-04-19 00:00:00,9
reservation_status_date,2016-10-11 00:00:00,9
reservation_status_date,2017-07-05 00:00:00,9
reservation_status_date,2015-12-28 00:00:00,9
reservation_status_date,2017-08-16 00:00:00,9
reservation_status_date,2015-12-31 00:00:00,9
reservation_status_date,2016-06-22 00:00:00,9
reservation_status_date,2016-05-27 00:00:00,9
reservation_status_date,2016-12-06 00:00:00,9
reservation_status_date,2015-10-04 00:00:00,9
reservation_status_date,2016-10-24 00:00:00,9
reservation_status_date,2017-01-14 00:00:00,9
reservation_status_date,2015-08-31 00:00:00,9
reservation_status_date,2016-12-05 00:00:00,9
reservation_status_date,2017-06-21 00:00:00,9
reservation_status_date,2017-09-01 00:00:00,9
reservation_status_date,2017-08-05 00:00:00,9
