column,value,count
adr,76.03,1
adr,114.15,1
adr,74.03,1
adr,303.7,1
adr,207.3,1
adr,145.41,1
adr,243.6,1
adr,113.47,1
adr,138.79,1
adr,118.9,1
adr,179.92,1
adr,127.05,1
adr,176.85,1
adr,127.99,1
adr,198.59,1
adr,178.8,1
adr,242.9,1
adr,88.11,1
adr,137.96,1
adr,163.78,1
adr,167.23,1
adr,101.47,1
adr,59.51,1
adr,165.25,1
adr,163.65,1
adr,162.22,1
adr,181.33,1
adr,73.86,1
adr,214.87,1
adr,100.12,1
adr,170.28,1
adr,82.12,1
adr,119.69,1
adr,138.14,1
adr,261.4,1
adr,262.7,1
adr,67.09,1
adr,145.9,1
adr,208.41,1
adr,101.45,1
adr,112.81,1
adr,117.36,1
adr,208.9,1
adr,183.74,1
adr,108.66,1
adr,107.19,1
adr,117.42,1
adr,123.55,1
adr,155.73,1
adr,111.7,1
adr,301.43,1
adr,253.57,1
adr,200.43,1
adr,132.16,1
adr,177.67,1
adr,155.65,1
adr,103.77,1
adr,181.3,1
adr,102.71,1
adr,150.79,1
adr,169.95,1
adr,218.18,1
adr,157.31,1
adr,227.8,1
adr,203.13,1
adr,358.75,1
adr,283.6,1
adr,282.29,1
adr,257.34,1
adr,100.35,1
adr,171.45,1
adr,84.72,1
adr,161.26,1
adr,179.83,1
adr,260.71,1
adr,89.73,1
adr,139.86,1
adr,101.79,1
adr,94.07,1
adr,166.35,1
adr,152.81,1
adr,132.45,1
adr,211.86,1
adr,208.93,1
adr,182.34,1
adr,130.15,1
adr,196.91,1
adr,97.18,1
adr,151.95,1
adr,151.89,1
adr,234.71,1
adr,150.02,1
adr,156.42,1
adr,284.1,1
adr,46.35,1
adr,34.8,1
adr,86.22,1
adr,39.06,1
adr,39.38,1
adr,44.33,1
adr,160.57,1
adr,77.79,1
adr,252.17,1
adr,104.02,1
adr,83.26,1
adr,194.1,1
adr,197.71,1
adr,130.14,1
adr,265.93,1
adr,166.9,1
adr,103.06,1
adr,129.88,1
adr,105.04,1
adr,148.31,1
adr,202.54,1
adr,159.17,1
adr,136.89,1
adr,193.92,1
adr,191.31,1
adr,140.2,1
adr,195.53,1
adr,202.05,1
adr,210.03,1
adr,107.59,1
adr,137.28,1
adr,220.73,1
adr,129.54,1
adr,163.35,1
adr,222.07,1
adr,163.23,1
adr,239.5,1
adr,229.67,1
adr,279.2,1
adr,169.52,1
adr,130.61,1
adr,128.99,1
adr,115.23,1
adr,122.31,1
adr,198.71,1
adr,229.46,1
adr,160.3,1
adr,175.1,1
adr,216.45,1
adr,132.84,1
adr,118.09,1
adr,80.99,1
adr,122.29,1
adr,158.43,1
adr,272.7,1
adr,283.32,1
adr,244.5,1
adr,176.44,1
adr,90.03,1
adr,168.48,1
adr,174.14,1
adr,187.28,1
adr,83.18,1
adr,208.62,1
adr,129.51,1
adr,143.79,1
adr,235.94,1
adr,171.72,1
adr,165.11,1
adr,175.79,1
adr,223.99,1
adr,148.17,1
adr,64.24,1
adr,188.89,1
adr,248.89,1
adr,95.64,1
adr,152.25,1
adr,153.24,1
adr,76.57,1
adr,181.94,1
adr,178.59,1
adr,222.17,1
adr,145.24,1
adr,150.56,1
adr,206.9,1
adr,171.34,1
adr,111.44,1
adr,202.92,1
adr,450.0,1
adr,244.72,1
adr,315.71,1
adr,242.25,1
adr,145.44,1
adr,215.71,1
adr,258.27,1
adr,185.22,1
adr,236.52,1
adr,227.9,1
adr,263.91,1
adr,142.83,1
adr,164.88,1
adr,95.74,1
adr,59.64,1
adr,157.82,1
adr,139.35,1
adr,168.4,1
adr,171.06,1
adr,219.25,1
adr,81.02,1
adr,193.9,1
adr,232.4,1
adr,86.17,1
adr,150.69,1
adr,166.45,1
adr,194.3,1
adr,79.38,1
adr,129.25,1
adr,89.64,1
adr,178.57,1
adr,177.09,1
adr,212.06,1
adr,189.55,1
adr,125.12,1
adr,131.57,1
adr,114.09,1
adr,70.87,1
adr,71.87,1
adr,102.83,1
adr,68.71,1
adr,76.56,1
adr,212.72,1
adr,261.5,1
adr,169.36,1
adr,248.75,1
adr,187.7,1
adr,245.67,1
adr,152.16,1
adr,151.56,1
adr,167.68,1
adr,117.76,1
adr,218.3,1
adr,142.7,1
adr,127.37,1
adr,125.99,1
adr,156.92,1
adr,136.06,1
adr,266.4,1
adr,222.2,1
adr,129.41,1
adr,142.26,1
adr,274.93,1
adr,164.65,1
adr,96.92,1
adr,71.21,1
adr,90.79,1
adr,85.27,1
adr,76.27,1
adr,87.41,1
adr,131.89,1
adr,184.75,1
adr,65.54,1
adr,183.88,1
adr,124.82,1
adr,135.83,1
adr,53.56,1
adr,112.16,1
adr,89.12,1
adr,158.58,1
adr,52.83,1
adr,156.83,1
adr,51.12,1
adr,128.05,1
adr,74.12,1
adr,132.56,1
adr,133.21,1
adr,258.33,1
adr,165.69,1
adr,276.43,1
adr,211.75,1
adr,74.44,1
adr,120.88,1
adr,111.88,1
adr,79.92,1
adr,219.29,1
adr,155.79,1
adr,224.44,1
adr,172.49,1
adr,229.17,1
adr,309.1,1
adr,212.17,1
adr,294.86,1
adr,311.7,1
adr,120.49,1
adr,49.68,1
adr,171.44,1
adr,110.22,1
adr,93.62,1
adr,98.72,1
adr,57.72,1
adr,206.78,1
adr,278.6,1
adr,369.0,1
adr,236.71,1
adr,130.87,1
adr,218.1,1
adr,163.34,1
adr,138.76,1
adr,93.39,1
adr,110.34,1
adr,66.58,1
adr,113.78,1
adr,80.61,1
adr,128.52,1
adr,93.03,1
adr,210.33,1
adr,127.31,1
adr,69.42,1
adr,159.23,1
adr,202.57,1
adr,56.9,1
adr,129.77,1
adr,72.18,1
adr,138.17,1
adr,77.65,1
adr,149.52,1
adr,108.71,1
adr,104.06,1
adr,168.9,1
adr,101.55,1
adr,146.59,1
adr,196.07,1
adr,217.2,1
adr,139.88,1
adr,114.98,1
adr,92.91,1
adr,136.19,1
adr,198.88,1
adr,150.11,1
adr,122.91,1
adr,274.2,1
adr,148.26,1
adr,126.04,1
adr,79.47,1
adr,140.85,1
adr,133.73,1
adr,155.13,1
adr,91.79,1
adr,185.28,1
adr,192.03,1
adr,8.43,1
adr,106.06,1
adr,60.51,1
adr,132.19,1
adr,59.1,1
adr,214.99,1
adr,248.16,1
adr,289.9,1
adr,1.48,1
adr,157.59,1
adr,121.39,1
adr,72.39,1
adr,146.51,1
adr,69.03,1
adr,153.87,1
adr,76.42,1
adr,68.77,1
adr,95.09,1
adr,144.74,1
adr,118.32,1
adr,220.55,1
adr,98.49,1
adr,238.4,1
adr,220.8,1
adr,145.84,1
adr,133.36,1
adr,63.71,1
adr,83.94,1
adr,64.94,1
adr,56.82,1
adr,71.17,1
adr,69.17,1
adr,109.45,1
adr,129.44,1
adr,148.07,1
adr,56.29,1
adr,140.16,1
adr,110.45,1
adr,145.96,1
adr,112.69,1
adr,151.85,1
adr,54.32,1
adr,123.13,1
adr,206.62,1
adr,211.3,1
adr,270.71,1
adr,278.57,1
adr,286.79,1
adr,314.5,1
adr,154.64,1
adr,235.57,1
adr,247.67,1
adr,135.57,1
adr,63.61,1
adr,130.29,1
adr,76.19,1
adr,77.83,1
adr,89.87,1
adr,67.41,1
adr,81.57,1
adr,102.21,1
adr,242.1,1
adr,94.52,1
adr,93.68,1
adr,242.6,1
adr,144.98,1
adr,84.73,1
adr,202.71,1
adr,92.18,1
adr,89.88,1
adr,71.85,1
adr,231.81,1
adr,127.01,1
adr,51.35,1
adr,108.07,1
adr,119.68,1
adr,209.84,1
adr,194.06,1
adr,204.53,1
adr,82.42,1
adr,148.15,1
adr,96.84,1
adr,91.14,1
adr,163.97,1
adr,109.95,1
adr,80.87,1
adr,135.53,1
adr,174.7,1
adr,210.78,1
adr,144.53,1
adr,222.14,1
adr,155.06,1
adr,136.13,1
adr,147.87,1
adr,169.07,1
adr,240.7,1
adr,150.42,1
adr,184.57,1
adr,140.3,1
adr,24.87,1
adr,290.01,1
adr,120.86,1
adr,135.51,1
adr,101.24,1
adr,133.14,1
adr,78.93,1
adr,81.05,1
adr,81.69,1
adr,55.28,1
adr,73.14,1
adr,61.61,1
adr,47.23,1
adr,62.82,1
adr,42.51,1
adr,100.42,1
adr,135.49,1
adr,167.88,1
adr,174.76,1
adr,180.28,1
adr,328.67,1
adr,127.98,1
adr,144.64,1
adr,111.34,1
adr,191.4,1
adr,172.26,1
adr,123.53,1
adr,196.6,1
adr,166.68,1
adr,110.57,1
adr,174.21,1
adr,134.13,1
adr,157.46,1
adr,142.17,1
adr,114.56,1
adr,126.54,1
adr,175.11,1
adr,139.11,1
adr,137.03,1
adr,98.06,1
adr,140.44,1
adr,134.44,1
adr,104.66,1
adr,5.2,1
adr,127.3,1
adr,53.99,1
adr,203.89,1
adr,110.32,1
adr,161.55,1
adr,144.61,1
adr,47.13,1
adr,58.75,1
adr,52.59,1
adr,43.66,1
adr,279.5,1
adr,206.12,1
adr,290.56,1
adr,244.86,1
adr,321.94,1
adr,23.6,1
adr,294.55,1
adr,157.8,1
adr,289.88,1
adr,259.88,1
adr,123.81,1
adr,186.75,1
adr,317.5,1
adr,157.44,1
adr,226.84,1
adr,116.93,1
adr,114.08,1
adr,147.42,1
adr,246.38,1
adr,238.16,1
adr,251.86,1
adr,256.75,1
adr,64.79,1
adr,53.82,1
adr,60.44,1
adr,81.33,1
adr,41.71,1
adr,70.92,1
adr,45.05,1
adr,66.51,1
adr,95.93,1
adr,56.96,1
adr,277.15,1
adr,276.9,1
adr,177.7,1
adr,130.86,1
adr,184.63,1
adr,119.03,1
adr,198.6,1
adr,158.34,1
adr,89.38,1
adr,189.18,1
adr,176.91,1
adr,156.38,1
adr,155.4,1
adr,234.96,1
adr,192.7,1
adr,273.7,1
adr,161.28,1
adr,220.6,1
adr,41.35,1
adr,75.83,1
adr,39.04,1
adr,62.45,1
adr,44.07,1
adr,76.89,1
adr,67.13,1
adr,58.38,1
adr,33.45,1
adr,188.78,1
adr,226.14,1
adr,208.48,1
adr,126.73,1
adr,151.17,1
adr,141.83,1
adr,175.49,1
adr,145.43,1
adr,217.27,1
adr,214.1,1
adr,145.7,1
adr,108.6,1
adr,126.14,1
adr,196.12,1
adr,250.33,1
adr,148.63,1
adr,108.06,1
adr,141.65,1
adr,165.49,1
adr,128.83,1
adr,173.83,1
adr,113.32,1
adr,196.51,1
adr,141.43,1
adr,140.17,1
adr,114.88,1
adr,120.31,1
adr,126.44,1
adr,132.92,1
adr,90.12,1
adr,233.05,1
adr,142.03,1
adr,190.13,1
adr,115.65,1
adr,167.24,1
adr,161.23,1
adr,199.16,1
adr,146.68,1
adr,95.91,1
adr,42.1,1
adr,32.23,1
adr,38.03,1
adr,179.33,1
adr,37.1,1
adr,35.63,1
adr,86.46,1
adr,53.01,1
adr,75.52,1
adr,352.5,1
adr,114.58,1
adr,174.07,1
adr,105.1,1
adr,142.09,1
adr,97.59,1
adr,115.02,1
adr,177.81,1
adr,117.72,1
adr,254.96,1
adr,163.22,1
adr,138.42,1
adr,174.01,1
adr,231.75,1
adr,246.33,1
adr,112.76,1
adr,161.83,1
adr,145.08,1
adr,178.53,1
adr,232.57,1
adr,239.8,1
adr,186.74,1
adr,182.92,1
adr,183.05,1
adr,183.59,1
adr,234.56,1
adr,353.0,1
adr,289.5,1
adr,179.34,1
adr,237.34,1
adr,158.63,1
adr,209.58,1
adr,68.08,1
adr,142.41,1
adr,204.86,1
adr,122.11,1
adr,169.11,1
adr,189.17,1
adr,170.56,1
adr,58.55,1
adr,71.89,1
adr,48.1,1
adr,33.15,1
adr,47.05,1
adr,86.38,1
adr,76.61,1
adr,77.58,1
adr,43.92,1
adr,69.66,1
adr,127.51,1
adr,152.84,1
adr,190.19,1
adr,79.02,1
adr,138.66,1
adr,78.17,1
adr,77.56,1
adr,49.58,1
adr,163.29,1
adr,222.67,1
adr,217.05,1
adr,178.4,1
adr,167.69,1
adr,226.17,1
adr,187.43,1
adr,195.7,1
adr,155.08,1
adr,69.24,1
adr,88.94,1
adr,81.35,1
adr,162.25,1
adr,155.45,1
adr,58.56,1
adr,23.5,1
adr,94.75,1
adr,43.97,1
adr,35.05,1
adr,65.3,1
adr,38.22,1
adr,82.24,1
adr,74.37,1
adr,220.49,1
adr,221.33,1
adr,91.16,1
adr,158.77,1
adr,150.12,1
adr,105.79,1
adr,179.3,1
adr,106.77,1
adr,82.65,1
adr,163.58,1
adr,104.11,1
adr,107.58,1
adr,73.21,1
adr,139.17,1
adr,148.34,1
adr,240.64,1
adr,121.01,1
adr,77.21,1
adr,94.96,1
adr,189.49,1
adr,118.98,1
adr,104.63,1
adr,105.62,1
adr,102.74,1
adr,131.97,1
adr,120.42,1
adr,110.09,1
adr,104.42,1
adr,47.78,1
adr,95.8,1
adr,89.45,1
adr,37.07,1
adr,95.96,1
adr,91.09,1
adr,64.72,1
adr,75.18,1
adr,115.11,1
adr,91.56,1
adr,70.05,1
adr,36.22,1
adr,59.65,1
adr,36.53,1
adr,185.43,1
adr,232.25,1
adr,175.34,1
adr,192.73,1
adr,200.57,1
adr,180.57,1
adr,251.73,1
adr,226.73,1
adr,71.45,1
adr,151.86,1
adr,172.93,1
adr,73.64,1
adr,77.87,1
adr,59.78,1
adr,89.81,1
adr,86.12,1
adr,54.31,1
adr,110.31,1
adr,46.14,1
adr,93.01,1
adr,65.02,1
adr,170.9,1
adr,58.92,1
adr,96.98,1
adr,58.3,1
adr,1.6,1
adr,276.53,1
adr,53.58,1
adr,212.54,1
adr,162.12,1
adr,98.09,1
adr,48.76,1
adr,146.38,1
adr,43.47,1
adr,60.96,1
adr,109.36,1
adr,56.05,1
adr,55.78,1
adr,45.51,1
adr,133.13,1
adr,177.71,1
adr,171.39,1
adr,184.16,1
adr,232.91,1
adr,183.28,1
adr,188.57,1
adr,112.84,1
adr,132.4,1
adr,56.37,1
adr,112.9,1
adr,86.41,1
adr,43.11,1
adr,71.11,1
adr,82.74,1
adr,156.43,1
adr,44.46,1
adr,33.35,1
adr,73.22,1
adr,265.67,1
adr,79.82,1
adr,190.78,1
adr,72.47,1
adr,103.14,1
adr,99.86,1
adr,64.15,1
adr,67.7,1
adr,95.19,1
adr,86.07,1
adr,100.97,1
adr,60.97,1
adr,55.19,1
adr,159.08,1
adr,103.62,1
adr,109.93,1
adr,113.81,1
adr,173.39,1
adr,206.55,1
adr,268.17,1
adr,55.72,1
adr,81.1,1
adr,66.31,1
adr,85.98,1
adr,84.03,1
adr,68.22,1
adr,171.26,1
adr,66.37,1
adr,75.7,1
adr,67.45,1
adr,84.35,1
adr,86.15,1
adr,58.68,1
adr,72.37,1
adr,80.82,1
adr,117.79,1
adr,63.88,1
adr,62.58,1
adr,86.45,1
adr,81.54,1
adr,117.84,1
adr,131.37,1
adr,80.04,1
adr,102.37,1
adr,61.07,1
adr,72.64,1
adr,64.03,1
adr,87.07,1
adr,86.86,1
adr,63.91,1
adr,52.14,1
adr,78.87,1
adr,60.15,1
adr,59.72,1
adr,52.15,1
adr,163.6,1
adr,189.8,1
adr,213.8,1
adr,243.8,1
adr,73.69,1
adr,73.61,1
adr,57.88,1
adr,56.93,1
adr,55.38,1
adr,116.3,1
adr,90.44,1
adr,79.77,1
adr,99.4,1
adr,130.92,1
adr,85.55,1
adr,60.1,1
adr,66.14,1
adr,59.32,1
adr,6.5,1
adr,152.05,1
adr,129.16,1
adr,74.08,1
adr,88.43,1
adr,42.17,1
adr,120.65,1
adr,53.72,1
adr,59.95,1
adr,57.73,1
adr,73.03,1
adr,54.74,1
adr,52.39,1
adr,61.15,1
adr,89.44,1
adr,53.19,1
adr,180.16,1
adr,104.08,1
adr,127.79,1
adr,51.19,1
adr,63.87,1
adr,64.46,1
adr,100.28,1
adr,80.74,1
adr,217.71,1
adr,66.84,1
adr,56.58,1
adr,50.97,1
adr,68.18,1
adr,50.17,1
adr,65.32,1
adr,47.56,1
adr,52.65,1
adr,60.92,1
adr,110.64,1
adr,66.16,1
adr,54.84,1
adr,150.82,1
adr,89.96,1
adr,60.61,1
adr,216.25,1
adr,274.45,1
adr,342.29,1
adr,181.88,1
adr,243.16,1
adr,302.0,1
adr,71.41,1
adr,69.75,1
adr,153.73,1
adr,56.38,1
adr,72.58,1
adr,109.18,1
adr,142.4,1
adr,87.35,1
adr,126.45,1
adr,117.65,1
adr,182.85,1
adr,108.23,1
adr,150.18,1
adr,122.2,1
adr,134.93,1
adr,145.28,1
adr,148.37,1
adr,79.15,1
adr,104.65,1
adr,118.16,1
adr,140.1,1
adr,41.46,1
adr,152.45,1
adr,73.83,1
adr,131.48,1
adr,68.3,1
adr,119.51,1
adr,71.74,1
adr,143.22,1
adr,110.24,1
adr,63.55,1
adr,74.83,1
adr,75.42,1
adr,90.47,1
adr,253.67,1
adr,95.36,1
adr,94.49,1
adr,115.77,1
adr,78.86,1
adr,92.76,1
adr,65.13,1
adr,221.39,1
adr,179.91,1
adr,67.85,1
adr,100.72,1
adr,119.77,1
adr,61.21,1
adr,107.78,1
adr,88.91,1
adr,104.3,1
adr,90.88,1
adr,109.34,1
adr,152.85,1
adr,101.41,1
adr,140.05,1
adr,173.12,1
adr,94.73,1
adr,73.18,1
adr,202.13,1
adr,178.28,1
adr,85.4,1
adr,50.91,1
adr,170.29,1
adr,30.67,1
adr,63.84,1
adr,95.14,1
adr,40.25,1
adr,60.21,1
adr,50.24,1
adr,223.29,1
adr,203.02,1
adr,260.4,1
adr,100.84,1
adr,113.04,1
adr,105.82,1
adr,244.8,1
adr,73.32,1
adr,136.62,1
adr,56.8,1
adr,81.68,1
adr,122.16,1
adr,88.51,1
adr,97.32,1
adr,167.74,1
adr,114.84,1
adr,163.46,1
adr,98.68,1
adr,128.27,1
adr,194.9,1
adr,104.58,1
adr,87.09,1
adr,108.79,1
adr,121.95,1
adr,167.79,1
adr,76.91,1
adr,109.68,1
adr,105.48,1
adr,59.67,1
adr,44.87,1
adr,174.38,1
adr,247.57,1
adr,245.2,1
adr,72.89,1
adr,129.02,1
adr,104.92,1
adr,117.15,1
adr,205.95,1
adr,190.33,1
adr,88.52,1
adr,125.53,1
adr,128.43,1
adr,121.73,1
adr,118.27,1
adr,131.18,1
adr,134.47,1
adr,119.38,1
adr,156.7,1
adr,110.21,1
adr,123.45,1
adr,143.99,1
adr,127.08,1
adr,121.61,1
adr,107.46,1
adr,96.55,1
adr,146.98,1
adr,242.75,1
adr,187.53,1
adr,162.57,1
adr,100.91,1
adr,41.93,1
adr,12.5,1
adr,156.54,1
adr,65.61,1
adr,50.13,1
adr,55.41,1
adr,48.14,1
adr,49.18,1
adr,37.15,1
adr,38.77,1
adr,71.29,1
adr,77.61,1
adr,181.54,1
adr,190.18,1
adr,184.44,1
adr,98.24,1
adr,123.96,1
adr,106.9,1
adr,161.66,1
adr,134.16,1
adr,148.38,1
adr,153.15,1
adr,194.58,1
adr,116.77,1
adr,149.3,1
adr,147.56,1
adr,184.99,1
adr,203.73,1
adr,127.39,1
adr,140.59,1
adr,35.65,1
adr,45.65,1
adr,44.04,1
adr,50.51,1
adr,35.45,1
adr,47.53,1
adr,40.83,1
adr,54.25,1
adr,42.36,1
adr,48.38,1
adr,154.88,1
adr,83.64,1
adr,143.52,1
adr,216.13,1
adr,131.86,1
adr,136.32,1
adr,207.63,1
adr,198.77,1
adr,115.61,1
adr,125.45,1
adr,161.9,1
adr,181.22,1
adr,184.6,1
adr,138.54,1
adr,118.51,1
adr,135.58,1
adr,196.46,1
adr,176.34,1
adr,208.66,1
adr,136.18,1
adr,126.31,1
adr,136.72,1
adr,133.58,1
adr,130.32,1
adr,89.27,1
adr,120.18,1
adr,73.45,1
adr,332.57,1
adr,104.61,1
adr,118.76,1
adr,176.18,1
adr,127.24,1
adr,173.75,1
adr,46.44,1
adr,69.21,1
adr,27.43,1
adr,34.57,1
adr,62.53,1
adr,117.48,1
adr,111.94,1
adr,33.71,1
adr,37.05,1
adr,83.23,1
adr,41.09,1
adr,293.33,1
adr,230.3,1
adr,198.75,1
adr,192.38,1
adr,230.86,1
adr,186.84,1
adr,183.83,1
adr,127.48,1
adr,113.46,1
adr,82.61,1
adr,84.31,1
adr,85.32,1
adr,133.16,1
adr,125.22,1
adr,90.97,1
adr,87.95,1
adr,111.85,1
adr,144.84,1
adr,156.3,1
adr,128.59,1
adr,134.42,1
adr,113.24,1
adr,92.11,1
adr,263.55,1
adr,27.56,1
adr,40.79,1
adr,31.67,1
adr,75.26,1
adr,48.96,1
adr,72.83,1
adr,163.25,1
adr,61.06,1
adr,51.49,1
adr,119.24,1
adr,177.45,1
adr,69.74,1
adr,120.2,1
adr,153.18,1
adr,131.74,1
adr,75.48,1
adr,119.15,1
adr,91.98,1
adr,87.89,1
adr,70.12,1
adr,116.59,1
adr,95.83,1
adr,164.3,1
adr,237.2,1
adr,128.88,1
adr,104.68,1
adr,157.68,1
adr,122.72,1
adr,77.47,1
adr,103.72,1
adr,162.88,1
adr,121.03,1
adr,142.25,1
adr,110.37,1
adr,123.46,1
adr,122.84,1
adr,188.81,1
adr,131.44,1
adr,134.87,1
adr,185.03,1
adr,164.87,1
adr,126.26,1
adr,103.78,1
adr,134.57,1
adr,208.13,1
adr,66.06,1
adr,27.36,1
adr,71.61,1
adr,45.37,1
adr,31.16,1
adr,27.35,1
adr,78.36,1
adr,142.55,1
adr,108.91,1
adr,105.02,1
adr,51.33,1
adr,97.55,1
adr,132.29,1
adr,111.68,1
adr,114.83,1
adr,113.69,1
adr,79.03,1
adr,249.3,1
adr,99.73,1
adr,112.96,1
adr,98.03,1
adr,81.96,1
adr,116.05,1
adr,116.38,1
adr,118.46,1
adr,105.21,1
adr,93.58,1
adr,143.45,1
adr,177.9,1
adr,148.86,1
adr,94.11,1
adr,110.44,1
adr,98.83,1
adr,156.93,1
adr,48.86,1
adr,85.73,1
adr,41.27,1
adr,50.48,1
adr,154.32,1
adr,126.74,1
adr,36.93,1
adr,47.83,1
adr,72.13,1
adr,37.86,1
adr,66.38,1
adr,181.7,1
adr,190.29,1
adr,133.46,1
adr,205.06,1
adr,91.89,1
adr,181.16,1
adr,164.48,1
adr,183.73,1
adr,116.32,1
adr,97.42,1
adr,161.82,1
adr,265.44,1
adr,130.68,1
adr,157.9,1
adr,133.41,1
adr,225.36,1
adr,208.83,1
adr,160.29,1
adr,122.8,1
adr,235.45,1
adr,237.73,1
adr,113.26,1
adr,161.11,1
adr,103.56,1
adr,365.0,1
adr,188.16,1
adr,222.35,1
adr,294.35,1
adr,134.18,1
adr,189.3,1
adr,72.84,1
adr,211.03,1
adr,110.74,1
adr,113.01,1
adr,39.79,1
adr,88.71,1
adr,119.65,1
adr,158.78,1
adr,148.4,1
adr,74.72,1
adr,130.43,1
adr,85.62,1
adr,62.17,1
adr,79.09,1
adr,36.84,1
adr,26.93,1
adr,40.66,1
adr,55.13,1
adr,105.78,1
adr,84.93,1
adr,84.42,1
adr,105.66,1
adr,113.76,1
adr,131.08,1
adr,180.45,1
adr,144.55,1
adr,117.55,1
adr,111.76,1
adr,105.96,1
adr,126.38,1
adr,210.57,1
adr,191.9,1
adr,142.13,1
adr,235.63,1
adr,146.36,1
adr,160.47,1
adr,105.37,1
adr,129.75,1
adr,101.35,1
adr,99.38,1
adr,141.18,1
adr,87.58,1
adr,86.53,1
adr,71.65,1
adr,78.45,1
adr,227.78,1
adr,189.95,1
adr,92.93,1
adr,104.39,1
adr,168.1,1
adr,198.98,1
adr,147.46,1
adr,112.24,1
adr,191.35,1
adr,228.8,1
adr,91.7,1
adr,136.34,1
adr,141.69,1
adr,163.62,1
adr,126.51,1
adr,151.59,1
adr,309.5,1
adr,122.24,1
adr,122.25,1
adr,176.45,1
adr,223.76,1
adr,221.3,1
adr,97.01,1
adr,86.05,1
adr,202.74,1
adr,231.15,1
adr,117.66,1
adr,166.61,1
adr,144.1,1
adr,162.85,1
adr,78.96,1
adr,252.9,1
adr,99.41,1
adr,259.2,1
adr,110.93,1
adr,151.84,1
adr,109.55,1
adr,125.27,1
adr,120.63,1
adr,220.65,1
adr,118.88,1
adr,148.9,1
adr,184.34,1
adr,50.83,1
adr,77.45,1
adr,86.83,1
adr,35.47,1
adr,53.6,1
adr,32.77,1
adr,36.14,1
adr,38.1,1
adr,38.96,1
adr,175.67,1
adr,245.95,1
adr,138.05,1
adr,178.65,1
adr,136.52,1
adr,223.55,1
adr,145.3,1
adr,153.55,1
adr,125.54,1
adr,116.78,1
adr,87.99,1
adr,182.83,1
adr,215.18,1
adr,134.52,1
adr,91.59,1
adr,113.64,1
adr,104.99,1
adr,115.89,1
adr,153.4,1
adr,63.11,1
adr,167.35,1
adr,100.66,1
adr,92.87,1
adr,283.67,1
adr,91.43,1
adr,67.42,1
adr,286.2,1
adr,105.52,1
adr,153.96,1
adr,108.83,1
adr,95.27,1
adr,92.01,1
adr,143.07,1
adr,227.15,1
adr,160.16,1
adr,116.23,1
adr,109.77,1
adr,122.22,1
adr,129.99,1
adr,95.79,1
adr,142.92,1
adr,221.07,1
adr,127.27,1
adr,151.87,1
adr,163.48,1
adr,46.07,1
adr,56.17,1
adr,31.65,1
adr,29.01,1
adr,35.25,1
adr,95.65,1
adr,147.72,1
adr,81.19,1
adr,167.66,1
adr,117.26,1
adr,140.58,1
adr,84.82,1
adr,184.26,1
adr,176.42,1
adr,152.87,1
adr,107.87,1
adr,147.73,1
adr,76.71,1
adr,72.26,1
adr,179.25,1
adr,73.65,1
adr,110.01,1
adr,105.93,1
adr,113.96,1
adr,80.32,1
adr,165.83,1
adr,226.35,1
adr,177.13,1
adr,152.99,1
adr,93.7,1
adr,199.82,1
adr,218.7,1
adr,101.73,1
adr,181.19,1
adr,140.53,1
adr,118.26,1
adr,146.37,1
adr,127.16,1
adr,100.16,1
adr,106.95,1
adr,103.89,1
adr,128.34,1
adr,199.3,1
adr,120.53,1
adr,193.05,1
adr,118.95,1
adr,135.99,1
adr,177.66,1
adr,186.77,1
adr,123.69,1
adr,102.08,1
adr,159.84,1
adr,232.59,1
adr,172.03,1
adr,143.94,1
adr,197.65,1
adr,67.38,1
adr,89.84,1
adr,64.35,1
adr,51.7,1
adr,43.74,1
adr,43.38,1
adr,54.41,1
adr,36.8,1
adr,91.86,1
adr,162.1,1
adr,292.4,1
adr,109.7,1
adr,97.96,1
adr,157.1,1
adr,187.55,1
adr,207.64,1
adr,144.68,1
adr,167.04,1
adr,111.19,1
adr,153.77,1
adr,79.57,1
adr,183.15,1
adr,345.0,1
adr,101.99,1
adr,170.68,1
adr,113.34,1
adr,112.72,1
adr,129.81,1
adr,178.42,1
adr,185.95,1
adr,96.88,1
adr,235.5,1
adr,169.93,1
adr,167.13,1
adr,205.63,1
adr,77.96,1
adr,91.37,1
adr,129.56,1
adr,155.68,1
adr,155.81,1
adr,53.95,1
adr,201.16,1
adr,137.53,1
adr,238.15,1
adr,110.12,1
adr,130.94,1
adr,181.38,1
adr,248.49,1
adr,183.1,1
adr,123.7,1
adr,191.73,1
adr,84.13,1
adr,111.31,1
adr,184.06,1
adr,113.65,1
adr,100.37,1
adr,150.63,1
adr,234.35,1
adr,157.94,1
adr,58.17,1
adr,166.78,1
adr,218.72,1
adr,104.88,1
adr,173.55,1
adr,99.78,1
adr,58.63,1
adr,203.95,1
adr,168.67,1
adr,192.54,1
adr,135.28,1
adr,139.48,1
adr,69.91,1
adr,100.9,1
adr,172.33,1
adr,177.77,1
adr,146.53,1
adr,145.98,1
adr,131.66,1
adr,200.2,1
adr,190.93,1
adr,152.08,1
adr,156.24,1
adr,204.7,1
adr,259.86,1
adr,208.73,1
adr,166.92,1
adr,243.71,1
adr,169.89,1
adr,145.14,1
adr,192.57,1
adr,199.86,1
adr,219.14,1
adr,182.53,1
adr,148.69,1
adr,95.17,1
adr,147.88,1
adr,266.67,1
